tanggal,text,likes,replies,quotes,retweets,searchQuery,timestamp,user_location,text_lower,stopwords,norm_content,stem_content,filtering
11/14/2023,"Adian : Ini bukan untuk kaum muda, ini untuk Gibran 
#politik #politikindonesia #sindiranpolitik #partaipolitik #pemilu #pdip #hanura #nasdem #golkar #gerindra #perindo #pan #gelora #ganjarpranowo #mahfudmd #prabowo #gibran #anies #cakimin #fyp #fyp #fyp",1,0,0,0,#cakimin,2023-11-14T16:57:00.000Z,,"adian : ini bukan untuk kaum muda, ini untuk gibran 
#politik #politikindonesia #sindiranpolitik #partaipolitik #pemilu #pdip #hanura #nasdem #golkar #gerindra #perindo #pan #gelora #ganjarpranowo #mahfudmd #prabowo #gibran #anies #cakimin #fyp #fyp #fyp","adian : kaum muda, gibran #politik #politikindonesia #sindiranpolitik #partaipolitik #pemilu #pdip #hanura #nasdem #golkar #gerindra #perindo #pan #gelora #ganjarpranowo #mahfudmd #prabowo #gibran #anies #cakimin #fyp #fyp #fyp","adian : kaum muda, gibran #politik #politikindonesia #sindiranpolitik #partaipolitik #pemilu #pdip #hanura #nasdem #golkar #gerindra #perindo #pan #gelora #ganjarpranowo #mahfudmd #prabowo #gibran #anies #cakimin #fyp #fyp #fyp",adi kaum muda gibran politik politikindonesia sindiranpolitik partaipolitik milu pdip hanura nasdem golkar gerindra perindo pan gelora ganjarpranowo mahfudmd prabowo gibran anies cakimin fyp fyp fyp,adi kaum muda gibran politik politikindonesia sindiranpolitik partaipolitik milu pdip hanura nasdem golkar gerindra perindo pan gelora ganjarpranowo mahfudmd prabowo gibran anies cakimin fyp fyp fyp
11/14/2023,"Cawapres Muhaimin Iskandar (@cakimiNOW) menganalogikan Pilpres 2024 sebagai kompetisi sepak bola yang memiliki pemain, pelatih, hingga wasit.

Simak selengkapnya dalam video berikut. #CakImin #MuhaiminIskandar #Pemilu2024 #VideoKatadata",0,1,0,0,#cakimin,2023-11-14T15:23:00.000Z,Jakarta,"cawapres muhaimin iskandar (@cakiminow) menganalogikan pilpres 2024 sebagai kompetisi sepak bola yang memiliki pemain, pelatih, hingga wasit.

simak selengkapnya dalam video berikut. #cakimin #muhaiminiskandar #pemilu2024 #videokatadata","cawapres muhaimin iskandar (@cakiminow) menganalogikan pilpres 2024 kompetisi sepak bola memiliki pemain, pelatih, wasit. simak selengkapnya video berikut. #cakimin #muhaiminiskandar #pemilu2024 #videokatadata","cawapres muhaimin iskandar (@cakiminow) menganalogikan pilpres 2024 kompetisi sepak bola memiliki pemain, pelatih, wasit. simak selengkapnya video berikut. #cakimin #muhaiminiskandar #pemilu2024 #videokatadata",cawapres muhaimin iskandar cakiminow analogi pilpres 2024 kompetisi sepak bola milik main latih wasit simak lengkap video ikut cakimin muhaiminiskandar pemilu2024 videokatadata,cawapres muhaimin iskandar cakiminow analogi pilpres kompetisi sepak bola milik main latih wasit simak lengkap video ikut cakimin muhaiminiskandar pemilu videokatadata
11/21/2023,"#AniesPresiden2024
#2024AniesPresiden
#AniesBaswedan
#MendingAnies",0,0,0,0,#aniesbaswedan,2023-11-21T08:42:00.000Z,,"#aniespresiden2024
#2024aniespresiden
#aniesbaswedan
#mendinganies",#aniespresiden2024 #2024aniespresiden #aniesbaswedan #mendinganies,#aniespresiden2024 #2024aniespresiden #aniesbaswedan #mendinganies,aniespresiden2024 2024aniespresiden aniesbaswedan mendinganies,aniespresiden aniespresiden aniesbaswedan mendinganies
11/21/2023,"Mantap
#SembakoMurahAmin
#Anies",0,0,0,0,#anies,2023-11-21T15:37:00.000Z,"Kota Takengon, Indonesia","mantap
#sembakomurahamin
#anies",mantap #sembakomurahamin #anies,mantap #sembakomurahamin #anies,mantap sembakomurahamin anies,mantap sembakomurahamin anies
11/22/2023,"Melihat track recordnya, semua punya basis suara. Seharusnya AMIN menang di daerah masing2.
Tinggal butuh komitmen, semoga mereka go all out memenangkan #AMIN
@aniesbaswedan 
@cakimiNOW 
@NasDem 
@PKSejahtera 
@DPP_PKB",0,0,0,0,#AMIN,2023-11-22T04:28:00.000Z,,"melihat track recordnya, semua punya basis suara. seharusnya amin menang di daerah masing2.
tinggal butuh komitmen, semoga mereka go all out memenangkan #amin
@aniesbaswedan 
@cakiminow 
@nasdem 
@pksejahtera 
@dpp_pkb","track recordnya, basis suara. amin menang daerah masing2. tinggal butuh komitmen, semoga go all out memenangkan #amin @aniesbaswedan @cakiminow @nasdem @pksejahtera @dpp_pkb","track recordnya, basis suara. amin menang daerah masing2. tinggal butuh komitmen, semoga go all out memenangkan #amin @aniesbaswedan @cakiminow @nasdem @pksejahtera @dpp_pkb",track recordnya basis suara amin menang daerah masing2 tinggal butuh komitmen moga go all out menang amin aniesbaswedan cakiminow nasdem pksejahtera dpp pkb,track recordnya basis suara amin menang daerah masing tinggal butuh komitmen moga go all out menang amin aniesbaswedan cakiminow nasdem pksejahtera dpp pkb
11/21/2023,"Musni Umar Tarik Dukungan Karena Jokowi Berubah, Kini Pindah ke Anies Baswedan
wartakota.tribunnews.com/202 lewat @tribunnews #MusniUmar #Jokowi #AniesBaswedan",0,0,0,0,#aniesbaswedan,2023-11-21T04:55:00.000Z,,"musni umar tarik dukungan karena jokowi berubah, kini pindah ke anies baswedan
wartakota.tribunnews.com/202 lewat @tribunnews #musniumar #jokowi #aniesbaswedan","musni umar tarik dukungan jokowi berubah, pindah anies baswedan wartakota.tribunnews.com/202 @tribunnews #musniumar #jokowi #aniesbaswedan","musni umar tarik dukungan jokowi berubah, pindah anies baswedan wartakota.tribunnews.com/202 @tribunnews #musniumar #jokowi #aniesbaswedan",musni umar tarik dukung jokowi ubah pindah anies baswedan wartakota tribunnews com 202 tribunnews musniumar jokowi aniesbaswedan,musni umar tarik dukung jokowi ubah pindah anies baswedan wartakota tribunnews com tribunnews musniumar jokowi aniesbaswedan
11/21/2023,"Dalam sebuah acara Anies dan Cak Imin sindir Gibran, dia mengatakan ""Hidup Tak Seindah Yang Kamu Kira"" . Bagaimana pendapatmu? 

Source : _yusufmuhammad

#anies #prabowo #politikindonesia #gibran #cawapres #cakkmin",0,0,0,0,#anies,2023-11-21T15:36:00.000Z,,"dalam sebuah acara anies dan cak imin sindir gibran, dia mengatakan ""hidup tak seindah yang kamu kira"" . bagaimana pendapatmu? 

source : _yusufmuhammad

#anies #prabowo #politikindonesia #gibran #cawapres #cakkmin","acara anies cak imin sindir gibran, ""hidup seindah kira"" . pendapatmu? source : _yusufmuhammad #anies #prabowo #politikindonesia #gibran #cawapres #cakkmin","acara anies cak imin sindir gibran, ""hidup seindah kira"" . pendapatmu? source : _yusufmuhammad #anies #prabowo #politikindonesia #gibran #cawapres #cakkmin",acara anies cak imin sindir gibran hidup indah kira dapat source yusufmuhammad anies prabowo politikindonesia gibran cawapres cakkmin,acara anies cak imin sindir gibran hidup indah kira dapat source yusufmuhammad anies prabowo politikindonesia gibran cawapres cakkmin
11/21/2023,"Bagus @cakimiNOW 
#anies",0,0,0,0,#anies,2023-11-21T15:27:00.000Z,,"bagus @cakiminow 
#anies",bagus @cakiminow #anies,bagus @cakiminow #anies,bagus cakiminow anies,bagus cakiminow anies
11/14/2023,"Nomor Urut Peserta Pilpres 2024: Anies-Muhaimin No 1, Prabowo-Gibran No 2 dan Ganjar-Mahfud MD No 3

#kpu #ganjarpranowo #mahfudmd #prabowo #gibran #anies #cakimin #pilpres2024 

wow.tribunnews.com/2023/11/1",0,0,0,0,#cakimin,2023-11-14T14:54:00.000Z,,"nomor urut peserta pilpres 2024: anies-muhaimin no 1, prabowo-gibran no 2 dan ganjar-mahfud md no 3

#kpu #ganjarpranowo #mahfudmd #prabowo #gibran #anies #cakimin #pilpres2024 

wow.tribunnews.com/2023/11/1","nomor urut peserta pilpres 2024: anies-muhaimin no 1, prabowo-gibran no 2 ganjar-mahfud md no 3 #kpu #ganjarpranowo #mahfudmd #prabowo #gibran #anies #cakimin #pilpres2024 wow.tribunnews.com/2023/11/1","nomor urut peserta pilpres 2024: anies-muhaimin nomor 1, prabowo-gibran nomor 2 ganjar-mahfud md nomor 3 #kpu #ganjarpranowo #mahfudmd #prabowo #gibran #anies #cakimin #pilpres2024 wow.tribunnews.com/2023/11/1",nomor urut serta pilpres 2024 anies-muhaimin nomor 1 prabowo-gibran nomor 2 ganjar-mahfud md nomor 3 kpu ganjarpranowo mahfudmd prabowo gibran anies cakimin pilpres2024 wow tribunnews com 2023 11 1,nomor urut serta pilpres anies muhaimin nomor prabowo gibran nomor ganjar mahfud md nomor kpu ganjarpranowo mahfudmd prabowo gibran anies cakimin pilpres wow tribunnews com
11/21/2023,"Mantap sukses teruss Gus
#Anies Muhaimin2024",0,0,0,0,#anies,2023-11-21T15:27:00.000Z,,"mantap sukses teruss gus
#anies muhaimin2024",mantap sukses teruss gus #anies muhaimin2024,mantap sukses teruss gus #anies muhaimin2024,mantap sukses teruss gus anies muhaimin2024,mantap sukses teruss gus anies muhaimin
11/14/2023,"Komisi Pemilihan Umum (KPU) RI telah menetapkan nomor urut terhadap tiga calon presiden dan wakil presiden di Pilpres 2024. 

#kpu #ganjarpranowo #mahfudmd #prabowo #gibran #anies #cakimin #pilpres2024",0,0,0,0,#cakimin,2023-11-14T14:05:00.000Z,Indonesia,"komisi pemilihan umum (kpu) ri telah menetapkan nomor urut terhadap tiga calon presiden dan wakil presiden di pilpres 2024. 

#kpu #ganjarpranowo #mahfudmd #prabowo #gibran #anies #cakimin #pilpres2024",komisi pemilihan (kpu) ri menetapkan nomor urut calon presiden wakil presiden pilpres 2024. #kpu #ganjarpranowo #mahfudmd #prabowo #gibran #anies #cakimin #pilpres2024,komisi pemilihan (kpu) ri menetapkan nomor urut calon presiden wakil presiden pilpres 2024. #kpu #ganjarpranowo #mahfudmd #prabowo #gibran #anies #cakimin #pilpres2024,komisi pilih kpu ri tetap nomor urut calon presiden wakil presiden pilpres 2024 kpu ganjarpranowo mahfudmd prabowo gibran anies cakimin pilpres2024,komisi pilih kpu ri tetap nomor urut calon presiden wakil presiden pilpres kpu ganjarpranowo mahfudmd prabowo gibran anies cakimin pilpres
11/21/2023,"Bersama Amin kemandirian pangan
#SembakoMurahAmin
#Anies",0,0,0,0,#anies,2023-11-21T15:32:00.000Z,"Kota Takengon, Indonesia","bersama amin kemandirian pangan
#sembakomurahamin
#anies",amin kemandirian pangan #sembakomurahamin #anies,amin kemandirian pangan #sembakomurahamin #anies,amin mandiri pangan sembakomurahamin anies,amin mandiri pangan sembakomurahamin anies
11/14/2023,"STARTING LINEUP TIMNAS AMIN!

#AMIN #AniesBaswedan #CakImin #MuhaiminIskandar #TimnasAMIN #pinterpolitik #beritapolitik #politik #politikIndonesia",46,6,4,8,#cakimin,2023-11-14T07:45:00.000Z,"Jakarta, Indonesia","starting lineup timnas amin!

#amin #aniesbaswedan #cakimin #muhaiminiskandar #timnasamin #pinterpolitik #beritapolitik #politik #politikindonesia",starting lineup timnas amin! #amin #aniesbaswedan #cakimin #muhaiminiskandar #timnasamin #pinterpolitik #beritapolitik #politik #politikindonesia,starting lineup tim nasional amin! #amin #aniesbaswedan #cakimin #muhaiminiskandar #timnasamin #pinterpolitik #beritapolitik #politik #politikindonesia,starting lineup tim nasional amin amin aniesbaswedan cakimin muhaiminiskandar timnasamin pinterpolitik beritapolitik politik politikindonesia,starting lineup tim nasional amin amin aniesbaswedan cakimin muhaiminiskandar timnasamin pinterpolitik beritapolitik politik politikindonesia
11/21/2023,"Pak #aniesbaswedan hobi pelihara burung, salah satunya berjenis burung anis. Memang ada atau hanya kebetulan? 

Tag
#AniesMuhaimin2024 
#AniesCerdas #Pilpres2024 #burung  

malang.jatimnetwork.com/nasi",0,0,0,0,#aniesbaswedan,2023-11-21T07:05:00.000Z,,"pak #aniesbaswedan hobi pelihara burung, salah satunya berjenis burung anis. memang ada atau hanya kebetulan? 

tag
#aniesmuhaimin2024 
#aniescerdas #pilpres2024 #burung  

malang.jatimnetwork.com/nasi","#aniesbaswedan hobi pelihara burung, salah satunya berjenis burung anis. kebetulan? tag #aniesmuhaimin2024 #aniescerdas #pilpres2024 #burung malang.jatimnetwork.com/nasi","#aniesbaswedan hobi pelihara burung, salah satunya berjenis burung anis. kebetulan? tag #aniesmuhaimin2024 #aniescerdas #pilpres2024 #burung malang.jatimnetwork.com/nasi",aniesbaswedan hobi pelihara burung salah satu jenis burung anis betul tag aniesmuhaimin2024 aniescerdas pilpres2024 burung malang jatimnetwork com nasi,aniesbaswedan hobi pelihara burung salah satu jenis burung anis betul tag aniesmuhaimin aniescerdas pilpres burung malang jatimnetwork com nasi
11/21/2023,"Bersama AMIN Harga Sembako InsyaAllah menjadi lebih baik
#anies",0,0,0,0,#anies,2023-11-21T15:26:00.000Z,,"bersama amin harga sembako insyaallah menjadi lebih baik
#anies",amin harga sembako insyaallah #anies,amin harga sembako insyaallah #anies,amin harga sembako insyaallah anies,amin harga sembako insyaallah anies
11/21/2023,"#SembakoMurahAMIN
#anies",0,0,0,0,#anies,2023-11-21T15:24:00.000Z,,"#sembakomurahamin
#anies",#sembakomurahamin #anies,#sembakomurahamin #anies,sembakomurahamin anies,sembakomurahamin anies
11/21/2023,"#Sembakomurah
#Anies",0,0,0,0,#anies,2023-11-21T15:58:00.000Z,,"#sembakomurah
#anies",#sembakomurah #anies,#sembakomurah #anies,sembakomurah anies,sembakomurah anies
11/14/2023,"Penentuan nomor urut menjadi penanda awal kontestasi ketiga pasangan.

Gimana menurut kamu?

#nomorurut #kpu #kpuri #pilpres2024 #aniesbaswedan #cakimin #prabowosubianto #gibranrakabuming #ganjarpranowo #mahfudmd",0,0,0,0,#cakimin,2023-11-14T14:14:00.000Z,Indonesia,"penentuan nomor urut menjadi penanda awal kontestasi ketiga pasangan.

gimana menurut kamu?

#nomorurut #kpu #kpuri #pilpres2024 #aniesbaswedan #cakimin #prabowosubianto #gibranrakabuming #ganjarpranowo #mahfudmd",penentuan nomor urut penanda kontestasi ketiga pasangan. gimana kamu? #nomorurut #kpu #kpuri #pilpres2024 #aniesbaswedan #cakimin #prabowosubianto #gibranrakabuming #ganjarpranowo #mahfudmd,penentuan nomor urut penanda kontestasi ketiga pasangan. bagaimana kamu? #nomorurut #kpu #kpuri #pilpres2024 #aniesbaswedan #cakimin #prabowosubianto #gibranrakabuming #ganjarpranowo #mahfudmd,tentu nomor urut tanda kontestasi tiga pasang bagaimana kamu nomorurut kpu kpuri pilpres2024 aniesbaswedan cakimin prabowosubianto gibranrakabuming ganjarpranowo mahfudmd,tentu nomor urut tanda kontestasi tiga pasang bagaimana kamu nomorurut kpu kpuri pilpres aniesbaswedan cakimin prabowosubianto gibranrakabuming ganjarpranowo mahfudmd
11/14/2023,"Cawapres Muhaimin Iskandar @cakiminow mengibaratkan Pilpres 2024 seperti pertandingan sepak bola. Cak Imin meminta masyarakat memantau jalannya pertandingan melihat pemain yang nakal dan curang untuk disorakin serta diberi kartu kuning atau merah.

#cakimin #timnasamin",0,0,0,0,#cakimin,2023-11-14T08:59:00.000Z,"Jakarta Capital Region, Indone","cawapres muhaimin iskandar @cakiminow mengibaratkan pilpres 2024 seperti pertandingan sepak bola. cak imin meminta masyarakat memantau jalannya pertandingan melihat pemain yang nakal dan curang untuk disorakin serta diberi kartu kuning atau merah.

#cakimin #timnasamin",cawapres muhaimin iskandar @cakiminow pilpres 2024 pertandingan sepak bola. cak imin masyarakat memantau jalannya pertandingan pemain nakal curang disorakin kartu kuning merah. #cakimin #timnasamin,cawapres muhaimin iskandar @cakiminow pilpres 2024 pertandingan sepak bola. cak imin masyarakat memantau jalannya pertandingan pemain nakal curang disorakin kartu kuning merah. #cakimin #timnasamin,cawapres muhaimin iskandar cakiminow pilpres 2024 tanding sepak bola cak imin masyarakat pantau jalan tanding main nakal curang disorakin kartu kuning merah cakimin timnasamin,cawapres muhaimin iskandar cakiminow pilpres tanding sepak bola cak imin masyarakat pantau jalan tanding main nakal curang disorakin kartu kuning merah cakimin timnasamin
